Generation,Current Average,Current High,Size,TurnLim,Mutations,newseedfreq,Inequity,oldvsnew,percChild
36960,-2.4,2,16,20,40,2000,10.0,0.05,0.2
36965,1.075,3,16,20,40,2000,10.0,0.05,0.2
36970,-3.3,3,16,20,40,2000,10.0,0.05,0.2
36975,-2.6,4,16,20,40,2000,10.0,0.05,0.2
36980,-1.7,3,16,20,40,2000,10.0,0.05,0.2
36985,0.1,2,16,20,40,2000,10.0,0.05,0.2
36990,-1.475,5,16,20,40,2000,10.0,0.05,0.2
36995,0.275,3,16,20,40,2000,10.0,0.05,0.2
37000,-1.725,3,16,20,40,2000,10.0,0.05,0.2
37005,-1.15,4,16,20,40,2000,10.0,0.05,0.2
37010,1.2,4,16,20,40,2000,10.0,0.05,0.2
37015,-1.475,4,16,20,40,2000,10.0,0.05,0.2
37020,-3.525,3,16,20,40,2000,10.0,0.05,0.2
37025,-0.825,4,16,20,40,2000,10.0,0.05,0.2
37030,-1.925,3,16,20,40,2000,10.0,0.05,0.2
37035,0.55,2,16,20,40,2000,10.0,0.05,0.2
37040,-1.3,3,16,20,40,2000,10.0,0.05,0.2
37045,-3.225,2,16,20,40,2000,10.0,0.05,0.2
37050,-1.625,3,16,20,40,2000,10.0,0.05,0.2
37055,0.0,3,16,20,40,2000,10.0,0.05,0.2
37060,-1.375,4,16,20,40,2000,10.0,0.05,0.2
37065,1.025,2,16,20,40,2000,10.0,0.05,0.2
37070,-3.025,3,16,20,40,2000,10.0,0.05,0.2
37075,0.6,3,16,20,40,2000,10.0,0.05,0.2
37080,-0.775,2,16,20,40,2000,10.0,0.05,0.2
37085,0.625,2,16,20,40,2000,10.0,0.05,0.2
37090,-2.375,1,16,20,40,2000,10.0,0.05,0.2
37095,-0.625,2,16,20,40,2000,10.0,0.05,0.2
37100,-4.225,2,16,20,40,2000,10.0,0.05,0.2
37105,-3.75,2,16,20,40,2000,10.0,0.05,0.2
37110,-3.825,4,16,20,40,2000,10.0,0.05,0.2
37115,-3.4,2,16,20,40,2000,10.0,0.05,0.2
37120,-3.225,3,16,20,40,2000,10.0,0.05,0.2
37125,-3.0,3,16,20,40,2000,10.0,0.05,0.2
37130,-6.3,4,16,20,40,2000,10.0,0.05,0.2
37135,-1.25,4,16,20,40,2000,10.0,0.05,0.2
37140,0.8,2,16,20,40,2000,10.0,0.05,0.2
37145,-0.55,4,16,20,40,2000,10.0,0.05,0.2
37150,-2.4,3,16,20,40,2000,10.0,0.05,0.2
37155,0.25,4,16,20,40,2000,10.0,0.05,0.2
37160,-2.025,2,16,20,40,2000,10.0,0.05,0.2
37165,-1.675,2,16,20,40,2000,10.0,0.05,0.2
37170,-1.425,3,16,20,40,2000,10.0,0.05,0.2
37175,-3.775,3,16,20,40,2000,10.0,0.05,0.2
37180,-2.325,2,16,20,40,2000,10.0,0.05,0.2
37185,-4.325,3,16,20,40,2000,10.0,0.05,0.2
37190,-4.875,2,16,20,40,2000,10.0,0.05,0.2
37195,-3.85,2,16,20,40,2000,10.0,0.05,0.2
37200,-1.55,3,16,20,40,2000,10.0,0.05,0.2
37205,0.275,4,16,20,40,2000,10.0,0.05,0.2
37210,-4.325,3,16,20,40,2000,10.0,0.05,0.2
37215,-4.2,2,16,20,40,2000,10.0,0.05,0.2
37220,-3.05,2,16,20,40,2000,10.0,0.05,0.2
37225,-5.125,1,16,20,40,2000,10.0,0.05,0.2
37230,-0.8,2,16,20,40,2000,10.0,0.05,0.2
37235,0.175,2,16,20,40,2000,10.0,0.05,0.2
37240,-3.375,2,16,20,40,2000,10.0,0.05,0.2
37245,-2.55,2,16,20,40,2000,10.0,0.05,0.2
37250,-3.375,5,16,20,40,2000,10.0,0.05,0.2
37255,-5.275,2,16,20,40,2000,10.0,0.05,0.2
37260,-2.05,3,16,20,40,2000,10.0,0.05,0.2
37265,1.375,2,16,20,40,2000,10.0,0.05,0.2
37270,-0.5,2,16,20,40,2000,10.0,0.05,0.2
37275,-4.875,4,16,20,40,2000,10.0,0.05,0.2
37280,-4.8,3,16,20,40,2000,10.0,0.05,0.2
37285,-4.15,3,16,20,40,2000,10.0,0.05,0.2
37290,-2.6,2,16,20,40,2000,10.0,0.05,0.2
37295,-3.45,2,16,20,40,2000,10.0,0.05,0.2
37300,-1.15,2,16,20,40,2000,10.0,0.05,0.2
37305,1.05,2,16,20,40,2000,10.0,0.05,0.2
37310,-6.85,1,16,20,40,2000,10.0,0.05,0.2
37315,-0.625,2,16,20,40,2000,10.0,0.05,0.2
37320,-1.7,3,16,20,40,2000,10.0,0.05,0.2
37325,-0.95,4,16,20,40,2000,10.0,0.05,0.2
37330,-2.325,3,16,20,40,2000,10.0,0.05,0.2
37335,-1.5,3,16,20,40,2000,10.0,0.05,0.2
37340,0.75,4,16,20,40,2000,10.0,0.05,0.2
37345,-0.725,2,16,20,40,2000,10.0,0.05,0.2
37350,-1.325,2,16,20,40,2000,10.0,0.05,0.2
37355,-1.775,3,16,20,40,2000,10.0,0.05,0.2
37360,-2.2,2,16,20,40,2000,10.0,0.05,0.2
37365,-2.525,1,16,20,40,2000,10.0,0.05,0.2
37370,-6.125,2,16,20,40,2000,10.0,0.05,0.2
37375,-3.625,2,16,20,40,2000,10.0,0.05,0.2
37380,-2.8,2,16,20,40,2000,10.0,0.05,0.2
37385,-0.725,2,16,20,40,2000,10.0,0.05,0.2
37390,-1.45,2,16,20,40,2000,10.0,0.05,0.2
37395,-2.425,2,16,20,40,2000,10.0,0.05,0.2
37400,-0.35,6,16,20,40,2000,10.0,0.05,0.2
37405,-3.525,5,16,20,40,2000,10.0,0.05,0.2
37410,-3.075,4,16,20,40,2000,10.0,0.05,0.2
37415,-0.925,4,16,20,40,2000,10.0,0.05,0.2
37420,0.8,5,16,20,40,2000,10.0,0.05,0.2
37425,-2.05,3,16,20,40,2000,10.0,0.05,0.2
37430,-1.5,6,16,20,40,2000,10.0,0.05,0.2
37435,-3.725,2,16,20,40,2000,10.0,0.05,0.2
37440,-3.75,2,16,20,40,2000,10.0,0.05,0.2
37445,-3.825,3,16,20,40,2000,10.0,0.05,0.2
37450,-4.525,2,16,20,40,2000,10.0,0.05,0.2
37455,-3.65,1,16,20,40,2000,10.0,0.05,0.2
37460,-1.55,4,16,20,40,2000,10.0,0.05,0.2
37465,-1.2,2,16,20,40,2000,10.0,0.05,0.2
37470,0.05,2,16,20,40,2000,10.0,0.05,0.2
37475,-0.825,3,16,20,40,2000,10.0,0.05,0.2
37480,-0.5,3,16,20,40,2000,10.0,0.05,0.2
37485,-2.6,3,16,20,40,2000,10.0,0.05,0.2
37490,-0.475,3,16,20,40,2000,10.0,0.05,0.2
37495,-5.15,3,16,20,40,2000,10.0,0.05,0.2
37500,-1.275,5,16,20,40,2000,10.0,0.05,0.2
37505,-1.975,3,16,20,40,2000,10.0,0.05,0.2
37510,-6.675,1,16,20,40,2000,10.0,0.05,0.2
37515,-3.55,3,16,20,40,2000,10.0,0.05,0.2
37520,-4.5,3,16,20,40,2000,10.0,0.05,0.2
37525,-2.425,3,16,20,40,2000,10.0,0.05,0.2
37530,-0.2,3,16,20,40,2000,10.0,0.05,0.2
37535,-1.475,4,16,20,40,2000,10.0,0.05,0.2
37540,-2.275,1,16,20,40,2000,10.0,0.05,0.2
37545,-0.55,3,16,20,40,2000,10.0,0.05,0.2
37550,0.6,2,16,20,40,2000,10.0,0.05,0.2
37555,-3.1,2,16,20,40,2000,10.0,0.05,0.2
37560,-2.55,2,16,20,40,2000,10.0,0.05,0.2
37565,-2.975,4,16,20,40,2000,10.0,0.05,0.2
37570,0.175,2,16,20,40,2000,10.0,0.05,0.2
37575,-2.725,4,16,20,40,2000,10.0,0.05,0.2
37580,-4.075,3,16,20,40,2000,10.0,0.05,0.2
37585,-0.075,3,16,20,40,2000,10.0,0.05,0.2
37590,-4.4,2,16,20,40,2000,10.0,0.05,0.2
37595,-1.5,3,16,20,40,2000,10.0,0.05,0.2
37600,-1.475,2,16,20,40,2000,10.0,0.05,0.2
37605,-0.15,2,16,20,40,2000,10.0,0.05,0.2
37610,0.025,4,16,20,40,2000,10.0,0.05,0.2
37615,-1.0,3,16,20,40,2000,10.0,0.05,0.2
37620,-4.4,3,16,20,40,2000,10.0,0.05,0.2
37625,-3.75,1,16,20,40,2000,10.0,0.05,0.2
37630,-2.425,2,16,20,40,2000,10.0,0.05,0.2
37635,-1.675,2,16,20,40,2000,10.0,0.05,0.2
37640,1.4,4,16,20,40,2000,10.0,0.05,0.2
37645,-3.025,4,16,20,40,2000,10.0,0.05,0.2
37650,-5.35,3,16,20,40,2000,10.0,0.05,0.2
37655,-5.025,1,16,20,40,2000,10.0,0.05,0.2
37660,-2.525,2,16,20,40,2000,10.0,0.05,0.2
37665,-0.25,3,16,20,40,2000,10.0,0.05,0.2
37670,-2.5,3,16,20,40,2000,10.0,0.05,0.2
37675,-3.35,2,16,20,40,2000,10.0,0.05,0.2
37680,-1.5,2,16,20,40,2000,10.0,0.05,0.2
37685,-4.1,2,16,20,40,2000,10.0,0.05,0.2
37690,-2.7,3,16,20,40,2000,10.0,0.05,0.2
37695,-1.275,3,16,20,40,2000,10.0,0.05,0.2
37700,-1.55,2,16,20,40,2000,10.0,0.05,0.2
37705,-2.65,2,16,20,40,2000,10.0,0.05,0.2
37710,-3.625,2,16,20,40,2000,10.0,0.05,0.2
37715,-1.45,3,16,20,40,2000,10.0,0.05,0.2
37720,-1.65,3,16,20,40,2000,10.0,0.05,0.2
37725,0.55,3,16,20,40,2000,10.0,0.05,0.2
37730,-0.15,3,16,20,40,2000,10.0,0.05,0.2
37735,-1.05,2,16,20,40,2000,10.0,0.05,0.2
37740,-1.025,4,16,20,40,2000,10.0,0.05,0.2
37745,-4.475,2,16,20,40,2000,10.0,0.05,0.2
37750,-1.425,4,16,20,40,2000,10.0,0.05,0.2
37755,-2.425,2,16,20,40,2000,10.0,0.05,0.2
37760,0.025,3,16,20,40,2000,10.0,0.05,0.2
37765,0.275,2,16,20,40,2000,10.0,0.05,0.2
37770,1.15,5,16,20,40,2000,10.0,0.05,0.2
37775,-4.925,5,16,20,40,2000,10.0,0.05,0.2
37780,-3.175,4,16,20,40,2000,10.0,0.05,0.2
37785,-1.75,3,16,20,40,2000,10.0,0.05,0.2
37790,-2.0,3,16,20,40,2000,10.0,0.05,0.2
37795,-1.2,3,16,20,40,2000,10.0,0.05,0.2
37800,-3.375,3,16,20,40,2000,10.0,0.05,0.2
37805,-3.575,4,16,20,40,2000,10.0,0.05,0.2
37810,-1.3,2,16,20,40,2000,10.0,0.05,0.2
37815,-4.6,1,16,20,40,2000,10.0,0.05,0.2
37820,-1.4,2,16,20,40,2000,10.0,0.05,0.2
37825,-4.75,2,16,20,40,2000,10.0,0.05,0.2
37830,-1.075,4,16,20,40,2000,10.0,0.05,0.2
37835,0.625,5,16,20,40,2000,10.0,0.05,0.2
37840,-2.3,5,16,20,40,2000,10.0,0.05,0.2
37845,-3.75,4,16,20,40,2000,10.0,0.05,0.2
37850,-1.85,3,16,20,40,2000,10.0,0.05,0.2
37855,-4.875,1,16,20,40,2000,10.0,0.05,0.2
37860,-2.2,3,16,20,40,2000,10.0,0.05,0.2
37865,-1.825,2,16,20,40,2000,10.0,0.05,0.2
37870,-2.725,2,16,20,40,2000,10.0,0.05,0.2
37875,0.65,4,16,20,40,2000,10.0,0.05,0.2
37880,-4.525,1,16,20,40,2000,10.0,0.05,0.2
37885,-2.75,2,16,20,40,2000,10.0,0.05,0.2
37890,-2.25,2,16,20,40,2000,10.0,0.05,0.2
37895,-0.25,3,16,20,40,2000,10.0,0.05,0.2
37900,-4.2,2,16,20,40,2000,10.0,0.05,0.2
37905,-3.15,2,16,20,40,2000,10.0,0.05,0.2
37910,-4.1,3,16,20,40,2000,10.0,0.05,0.2
37915,-3.15,3,16,20,40,2000,10.0,0.05,0.2
37920,-0.275,4,16,20,40,2000,10.0,0.05,0.2
37925,-3.575,4,16,20,40,2000,10.0,0.05,0.2
37930,-3.675,2,16,20,40,2000,10.0,0.05,0.2
37935,-3.35,2,16,20,40,2000,10.0,0.05,0.2
37940,-5.825,2,16,20,40,2000,10.0,0.05,0.2
37945,-2.15,1,16,20,40,2000,10.0,0.05,0.2
37950,-2.325,2,16,20,40,2000,10.0,0.05,0.2
37955,-3.7,3,16,20,40,2000,10.0,0.05,0.2
37960,-1.875,2,16,20,40,2000,10.0,0.05,0.2
37965,-0.325,4,16,20,40,2000,10.0,0.05,0.2
37970,-0.125,3,16,20,40,2000,10.0,0.05,0.2
37975,-1.625,4,16,20,40,2000,10.0,0.05,0.2
37980,-0.05,4,16,20,40,2000,10.0,0.05,0.2
37985,-1.7,3,16,20,40,2000,10.0,0.05,0.2
37990,-0.45,3,16,20,40,2000,10.0,0.05,0.2
37995,-2.125,3,16,20,40,2000,10.0,0.05,0.2
38000,-0.3,4,16,20,40,2000,10.0,0.05,0.2
38005,-2.45,4,16,20,40,2000,10.0,0.05,0.2
38010,-2.125,4,16,20,40,2000,10.0,0.05,0.2
38015,-0.375,3,16,20,40,2000,10.0,0.05,0.2
38020,-3.525,1,16,20,40,2000,10.0,0.05,0.2
38025,-4.35,3,16,20,40,2000,10.0,0.05,0.2
38030,-2.075,2,16,20,40,2000,10.0,0.05,0.2
38035,-5.075,2,16,20,40,2000,10.0,0.05,0.2
38040,-3.2,4,16,20,40,2000,10.0,0.05,0.2
38045,-0.875,2,16,20,40,2000,10.0,0.05,0.2
38050,-2.625,2,16,20,40,2000,10.0,0.05,0.2
38055,-2.175,4,16,20,40,2000,10.0,0.05,0.2
38060,-2.325,4,16,20,40,2000,10.0,0.05,0.2
38065,-4.175,4,16,20,40,2000,10.0,0.05,0.2
38070,-1.6,5,16,20,40,2000,10.0,0.05,0.2
38075,0.5,5,16,20,40,2000,10.0,0.05,0.2
38080,-0.95,3,16,20,40,2000,10.0,0.05,0.2
38085,-1.85,2,16,20,40,2000,10.0,0.05,0.2
38090,-1.575,3,16,20,40,2000,10.0,0.05,0.2
38095,-2.2,2,16,20,40,2000,10.0,0.05,0.2
38100,-4.125,1,16,20,40,2000,10.0,0.05,0.2
38105,0.6,2,16,20,40,2000,10.0,0.05,0.2
38110,0.525,4,16,20,40,2000,10.0,0.05,0.2
38115,-2.675,2,16,20,40,2000,10.0,0.05,0.2
38120,-0.125,4,16,20,40,2000,10.0,0.05,0.2
38125,-2.375,3,16,20,40,2000,10.0,0.05,0.2
38130,-4.0,2,16,20,40,2000,10.0,0.05,0.2
38135,-3.6,2,16,20,40,2000,10.0,0.05,0.2
38140,-1.25,4,16,20,40,2000,10.0,0.05,0.2
38145,-0.95,5,16,20,40,2000,10.0,0.05,0.2
38150,-0.1,3,16,20,40,2000,10.0,0.05,0.2
38155,0.175,3,16,20,40,2000,10.0,0.05,0.2
38160,-0.625,5,16,20,40,2000,10.0,0.05,0.2
38165,0.25,6,16,20,40,2000,10.0,0.05,0.2
38170,-3.425,2,16,20,40,2000,10.0,0.05,0.2
38175,-0.725,2,16,20,40,2000,10.0,0.05,0.2
38180,-2.825,3,16,20,40,2000,10.0,0.05,0.2
38185,0.875,3,16,20,40,2000,10.0,0.05,0.2
38190,0.025,3,16,20,40,2000,10.0,0.05,0.2
38195,-0.5,3,16,20,40,2000,10.0,0.05,0.2
38200,1.175,4,16,20,40,2000,10.0,0.05,0.2
38205,0.9,4,16,20,40,2000,10.0,0.05,0.2
38210,-2.575,3,16,20,40,2000,10.0,0.05,0.2
38215,0.275,5,16,20,40,2000,10.0,0.05,0.2
38220,-1.875,2,16,20,40,2000,10.0,0.05,0.2
38225,-3.225,1,16,20,40,2000,10.0,0.05,0.2
38230,-1.05,1,16,20,40,2000,10.0,0.05,0.2
38235,0.95,4,16,20,40,2000,10.0,0.05,0.2
38240,-0.45,3,16,20,40,2000,10.0,0.05,0.2
38245,-1.65,4,16,20,40,2000,10.0,0.05,0.2
38250,-4.225,1,16,20,40,2000,10.0,0.05,0.2
38255,-6.925,1,16,20,40,2000,10.0,0.05,0.2
38260,-4.35,1,16,20,40,2000,10.0,0.05,0.2
38265,-0.775,2,16,20,40,2000,10.0,0.05,0.2
38270,-4.625,1,16,20,40,2000,10.0,0.05,0.2
38275,-3.75,4,16,20,40,2000,10.0,0.05,0.2
38280,0.55,4,16,20,40,2000,10.0,0.05,0.2
38285,-1.075,3,16,20,40,2000,10.0,0.05,0.2
38290,-3.4,2,16,20,40,2000,10.0,0.05,0.2
38295,-3.25,3,16,20,40,2000,10.0,0.05,0.2
38300,-2.775,2,16,20,40,2000,10.0,0.05,0.2
38305,0.75,2,16,20,40,2000,10.0,0.05,0.2
38310,0.575,2,16,20,40,2000,10.0,0.05,0.2
38315,-1.375,3,16,20,40,2000,10.0,0.05,0.2
38320,-1.425,3,16,20,40,2000,10.0,0.05,0.2
38325,-1.975,3,16,20,40,2000,10.0,0.05,0.2
38330,-4.25,4,16,20,40,2000,10.0,0.05,0.2
38335,-3.85,3,16,20,40,2000,10.0,0.05,0.2
38340,0.075,3,16,20,40,2000,10.0,0.05,0.2
38345,0.475,4,16,20,40,2000,10.0,0.05,0.2
38350,-0.45,2,16,20,40,2000,10.0,0.05,0.2
38355,-4.575,1,16,20,40,2000,10.0,0.05,0.2
38360,-0.05,2,16,20,40,2000,10.0,0.05,0.2
38365,-3.25,2,16,20,40,2000,10.0,0.05,0.2
38370,0.2,3,16,20,40,2000,10.0,0.05,0.2
38375,-4.4,2,16,20,40,2000,10.0,0.05,0.2
38380,-3.1,2,16,20,40,2000,10.0,0.05,0.2
38385,-1.125,4,16,20,40,2000,10.0,0.05,0.2
38390,-7.55,2,16,20,40,2000,10.0,0.05,0.2
38395,-1.075,2,16,20,40,2000,10.0,0.05,0.2
38400,-4.025,1,16,20,40,2000,10.0,0.05,0.2
38405,-4.875,2,16,20,40,2000,10.0,0.05,0.2
38410,-3.925,1,16,20,40,2000,10.0,0.05,0.2
38415,0.15,2,16,20,40,2000,10.0,0.05,0.2
38420,-2.7,2,16,20,40,2000,10.0,0.05,0.2
38425,-3.0,3,16,20,40,2000,10.0,0.05,0.2
38430,0.775,4,16,20,40,2000,10.0,0.05,0.2
38435,-1.175,4,16,20,40,2000,10.0,0.05,0.2
38440,-5.075,3,16,20,40,2000,10.0,0.05,0.2
38445,-1.7,2,16,20,40,2000,10.0,0.05,0.2
38450,-3.15,2,16,20,40,2000,10.0,0.05,0.2
38455,-1.85,2,16,20,40,2000,10.0,0.05,0.2
38460,0.1,2,16,20,40,2000,10.0,0.05,0.2
38465,-0.475,3,16,20,40,2000,10.0,0.05,0.2
38470,-1.7,2,16,20,40,2000,10.0,0.05,0.2
38475,-4.65,2,16,20,40,2000,10.0,0.05,0.2
38480,-3.325,2,16,20,40,2000,10.0,0.05,0.2
38485,-0.525,1,16,20,40,2000,10.0,0.05,0.2
38490,-4.425,1,16,20,40,2000,10.0,0.05,0.2
38495,-3.425,2,16,20,40,2000,10.0,0.05,0.2
38500,-3.225,2,16,20,40,2000,10.0,0.05,0.2
38505,-3.15,2,16,20,40,2000,10.0,0.05,0.2
38510,-4.25,1,16,20,40,2000,10.0,0.05,0.2
38515,-3.875,2,16,20,40,2000,10.0,0.05,0.2
38520,-0.45,2,16,20,40,2000,10.0,0.05,0.2
38525,-0.15,2,16,20,40,2000,10.0,0.05,0.2
38530,-3.3,1,16,20,40,2000,10.0,0.05,0.2
38535,-2.65,2,16,20,40,2000,10.0,0.05,0.2
38540,-5.025,3,16,20,40,2000,10.0,0.05,0.2
38545,-2.725,5,16,20,40,2000,10.0,0.05,0.2
38550,-3.6,4,16,20,40,2000,10.0,0.05,0.2
38555,-1.075,3,16,20,40,2000,10.0,0.05,0.2
38560,-2.55,2,16,20,40,2000,10.0,0.05,0.2
38565,-4.825,2,16,20,40,2000,10.0,0.05,0.2
38570,-2.7,3,16,20,40,2000,10.0,0.05,0.2
38575,-3.85,2,16,20,40,2000,10.0,0.05,0.2
38580,0.475,3,16,20,40,2000,10.0,0.05,0.2
38585,-3.575,2,16,20,40,2000,10.0,0.05,0.2
38590,-3.225,3,16,20,40,2000,10.0,0.05,0.2
38595,-0.175,2,16,20,40,2000,10.0,0.05,0.2
38600,-0.05,2,16,20,40,2000,10.0,0.05,0.2
38605,-3.125,4,16,20,40,2000,10.0,0.05,0.2
38610,-1.175,4,16,20,40,2000,10.0,0.05,0.2
38615,-4.475,3,16,20,40,2000,10.0,0.05,0.2
38620,0.875,3,16,20,40,2000,10.0,0.05,0.2
38625,-3.825,4,16,20,40,2000,10.0,0.05,0.2
38630,-2.55,4,16,20,40,2000,10.0,0.05,0.2
38635,-5.5,4,16,20,40,2000,10.0,0.05,0.2
38640,-2.15,4,16,20,40,2000,10.0,0.05,0.2
38645,-4.15,4,16,20,40,2000,10.0,0.05,0.2
38650,-4.3,2,16,20,40,2000,10.0,0.05,0.2
38655,-2.85,5,16,20,40,2000,10.0,0.05,0.2
38660,-3.65,2,16,20,40,2000,10.0,0.05,0.2
38665,-7.325,1,16,20,40,2000,10.0,0.05,0.2
38670,0.65,3,16,20,40,2000,10.0,0.05,0.2
38675,-1.85,2,16,20,40,2000,10.0,0.05,0.2
38680,0.825,2,16,20,40,2000,10.0,0.05,0.2
38685,-1.8,4,16,20,40,2000,10.0,0.05,0.2
38690,-1.575,3,16,20,40,2000,10.0,0.05,0.2
38695,-2.3,1,16,20,40,2000,10.0,0.05,0.2
38700,0.0,3,16,20,40,2000,10.0,0.05,0.2
38705,-5.15,2,16,20,40,2000,10.0,0.05,0.2
38710,-0.7,2,16,20,40,2000,10.0,0.05,0.2
38715,-0.225,2,16,20,40,2000,10.0,0.05,0.2
38720,-2.3,1,16,20,40,2000,10.0,0.05,0.2
38725,-2.35,2,16,20,40,2000,10.0,0.05,0.2
38730,-2.65,2,16,20,40,2000,10.0,0.05,0.2
38735,-0.325,3,16,20,40,2000,10.0,0.05,0.2
38740,-1.75,3,16,20,40,2000,10.0,0.05,0.2
38745,-1.875,4,16,20,40,2000,10.0,0.05,0.2
38750,-6.8,4,16,20,40,2000,10.0,0.05,0.2
38755,-2.725,4,16,20,40,2000,10.0,0.05,0.2
38760,-2.05,2,16,20,40,2000,10.0,0.05,0.2
38765,-1.225,4,16,20,40,2000,10.0,0.05,0.2
38770,-0.825,3,16,20,40,2000,10.0,0.05,0.2
38775,-2.975,4,16,20,40,2000,10.0,0.05,0.2
38780,-0.175,4,16,20,40,2000,10.0,0.05,0.2
38785,-0.875,2,16,20,40,2000,10.0,0.05,0.2
38790,0.25,5,16,20,40,2000,10.0,0.05,0.2
38795,-1.45,3,16,20,40,2000,10.0,0.05,0.2
38800,-6.45,4,16,20,40,2000,10.0,0.05,0.2
38805,-2.375,2,16,20,40,2000,10.0,0.05,0.2
38810,-3.475,1,16,20,40,2000,10.0,0.05,0.2
38815,-3.025,3,16,20,40,2000,10.0,0.05,0.2
38820,-1.75,2,16,20,40,2000,10.0,0.05,0.2
38825,-3.95,2,16,20,40,2000,10.0,0.05,0.2
38830,-3.5,4,16,20,40,2000,10.0,0.05,0.2
38835,-3.375,2,16,20,40,2000,10.0,0.05,0.2
38840,-5.925,1,16,20,40,2000,10.0,0.05,0.2
38845,-0.95,2,16,20,40,2000,10.0,0.05,0.2
38850,-5.425,2,16,20,40,2000,10.0,0.05,0.2
38855,-1.25,2,16,20,40,2000,10.0,0.05,0.2
38860,-0.4,2,16,20,40,2000,10.0,0.05,0.2
38865,-3.55,1,16,20,40,2000,10.0,0.05,0.2
38870,-3.825,2,16,20,40,2000,10.0,0.05,0.2
38875,-2.075,2,16,20,40,2000,10.0,0.05,0.2
38880,-5.25,1,16,20,40,2000,10.0,0.05,0.2
38885,-4.65,2,16,20,40,2000,10.0,0.05,0.2
38890,-2.25,2,16,20,40,2000,10.0,0.05,0.2
38895,-4.25,2,16,20,40,2000,10.0,0.05,0.2
38900,-2.075,2,16,20,40,2000,10.0,0.05,0.2
38905,-3.175,1,16,20,40,2000,10.0,0.05,0.2
38910,-0.725,2,16,20,40,2000,10.0,0.05,0.2
38915,-3.425,2,16,20,40,2000,10.0,0.05,0.2
38920,-1.575,3,16,20,40,2000,10.0,0.05,0.2
38925,-4.125,2,16,20,40,2000,10.0,0.05,0.2
38930,-3.975,3,16,20,40,2000,10.0,0.05,0.2
38935,-1.325,2,16,20,40,2000,10.0,0.05,0.2
38940,-4.5,3,16,20,40,2000,10.0,0.05,0.2
38945,-5.725,1,16,20,40,2000,10.0,0.05,0.2
38950,-0.925,3,16,20,40,2000,10.0,0.05,0.2
38955,-2.1,3,16,20,40,2000,10.0,0.05,0.2
38960,-1.825,3,16,20,40,2000,10.0,0.05,0.2
38965,-3.85,3,16,20,40,2000,10.0,0.05,0.2
38970,-4.4,2,16,20,40,2000,10.0,0.05,0.2
38975,-2.675,2,16,20,40,2000,10.0,0.05,0.2
38980,-1.975,2,16,20,40,2000,10.0,0.05,0.2
38985,-0.725,3,16,20,40,2000,10.0,0.05,0.2
38990,-0.1,2,16,20,40,2000,10.0,0.05,0.2
38995,-2.075,2,16,20,40,2000,10.0,0.05,0.2
39000,0.425,5,16,20,40,2000,10.0,0.05,0.2
39005,-1.325,2,16,20,40,2000,10.0,0.05,0.2
39010,-3.775,4,16,20,40,2000,10.0,0.05,0.2
39015,-1.4,4,16,20,40,2000,10.0,0.05,0.2
39020,-1.9,3,16,20,40,2000,10.0,0.05,0.2
39025,-3.8,1,16,20,40,2000,10.0,0.05,0.2
39030,-3.8,1,16,20,40,2000,10.0,0.05,0.2
39035,-2.45,3,16,20,40,2000,10.0,0.05,0.2
39040,-5.375,1,16,20,40,2000,10.0,0.05,0.2
39045,-1.875,2,16,20,40,2000,10.0,0.05,0.2
39050,-1.725,2,16,20,40,2000,10.0,0.05,0.2
39055,-2.075,2,16,20,40,2000,10.0,0.05,0.2
39060,-1.275,3,16,20,40,2000,10.0,0.05,0.2
39065,-2.475,1,16,20,40,2000,10.0,0.05,0.2
39070,-0.3,4,16,20,40,2000,10.0,0.05,0.2
39075,-0.85,2,16,20,40,2000,10.0,0.05,0.2
39080,-3.475,1,16,20,40,2000,10.0,0.05,0.2
39085,-2.85,2,16,20,40,2000,10.0,0.05,0.2
39090,-0.475,2,16,20,40,2000,10.0,0.05,0.2
39095,-4.95,1,16,20,40,2000,10.0,0.05,0.2
39100,-1.275,3,16,20,40,2000,10.0,0.05,0.2
39105,-1.775,2,16,20,40,2000,10.0,0.05,0.2
39110,-5.15,3,16,20,40,2000,10.0,0.05,0.2
39115,-1.15,3,16,20,40,2000,10.0,0.05,0.2
39120,-3.7,4,16,20,40,2000,10.0,0.05,0.2
39125,0.1,5,16,20,40,2000,10.0,0.05,0.2
39130,-3.0,5,16,20,40,2000,10.0,0.05,0.2
39135,-4.4,2,16,20,40,2000,10.0,0.05,0.2
39140,1.9,4,16,20,40,2000,10.0,0.05,0.2
39145,-1.875,4,16,20,40,2000,10.0,0.05,0.2
39150,-2.575,2,16,20,40,2000,10.0,0.05,0.2
39155,-3.275,1,16,20,40,2000,10.0,0.05,0.2
39160,-5.45,3,16,20,40,2000,10.0,0.05,0.2
39165,-2.025,3,16,20,40,2000,10.0,0.05,0.2
39170,-2.75,3,16,20,40,2000,10.0,0.05,0.2
39175,-2.65,3,16,20,40,2000,10.0,0.05,0.2
39180,-0.9,2,16,20,40,2000,10.0,0.05,0.2
39185,-3.575,1,16,20,40,2000,10.0,0.05,0.2
39190,-2.575,3,16,20,40,2000,10.0,0.05,0.2
39195,-7.35,3,16,20,40,2000,10.0,0.05,0.2
39200,-0.65,4,16,20,40,2000,10.0,0.05,0.2
39205,-0.325,2,16,20,40,2000,10.0,0.05,0.2
39210,-3.675,3,16,20,40,2000,10.0,0.05,0.2
