Generation,Current Average,Current High,Size,TurnLim,Mutations,newseedfreq,Inequity,oldvsnew,percChild,Score To Beat
105270,-13.7,15,11,100,45,0,10.0,0.05,0.2,37
105300,-18.975,15,11,100,45,0,10.0,0.05,0.2,37
105330,-13.6,15,11,100,45,0,10.0,0.05,0.2,37
105360,-13.825,15,11,100,45,0,10.0,0.05,0.2,37
105390,-15.85,15,11,100,45,0,10.0,0.05,0.2,37
105420,-4.125,15,11,100,45,0,10.0,0.05,0.2,37
105420,-139.2,1,11,150,45,0,10.0,0.05,0.2,5
105450,-24.325,3,11,150,45,0,10.0,0.05,0.2,5
105480,-25.35,5,11,150,45,0,10.0,0.05,0.2,6
105510,-19.725,5,11,150,45,0,10.0,0.05,0.2,6
105540,-35.825,5,11,150,45,0,10.0,0.05,0.2,6
105570,-20.425,5,11,150,45,0,10.0,0.05,0.2,6
105600,-14.1,5,11,150,45,0,10.0,0.05,0.2,6
105630,-47.75,5,11,150,45,0,10.0,0.05,0.2,6
105660,-10.125,3,11,150,45,0,10.0,0.05,0.2,7
105690,-14.55,6,11,150,45,0,10.0,0.05,0.2,7
105720,-7.1,6,11,150,45,0,10.0,0.05,0.2,8
105750,-18.575,2,11,150,45,0,10.0,0.05,0.2,9
105780,-51.125,3,11,150,45,0,10.0,0.05,0.2,9
105810,-42.0,4,11,150,45,0,10.0,0.05,0.2,9
105840,-34.225,7,11,150,45,0,10.0,0.05,0.2,9
105870,-21.125,3,11,150,45,0,10.0,0.05,0.2,10
105900,-8.925,8,11,150,45,0,10.0,0.05,0.2,10
105930,-29.2,4,11,150,45,0,10.0,0.05,0.2,11
105960,-14.775,4,11,150,45,0,10.0,0.05,0.2,11
105990,-17.05,5,11,150,45,0,10.0,0.05,0.2,11
106020,-27.625,5,11,150,45,0,10.0,0.05,0.2,11
106050,-8.65,7,11,150,45,0,10.0,0.05,0.2,11
106080,-10.025,7,11,150,45,0,10.0,0.05,0.2,11
106110,-18.35,7,11,150,45,0,10.0,0.05,0.2,11
106140,-27.9,7,11,150,45,0,10.0,0.05,0.2,11
106170,-10.575,7,11,150,45,0,10.0,0.05,0.2,11
106200,-27.25,9,11,150,45,0,10.0,0.05,0.2,11
106230,-13.925,10,11,150,45,0,10.0,0.05,0.2,11
106260,-32.975,10,11,150,45,0,10.0,0.05,0.2,11
106290,-32.975,10,11,150,45,0,10.0,0.05,0.2,11
106320,-14.225,10,11,150,45,0,10.0,0.05,0.2,11
106350,-17.3,10,11,150,45,0,10.0,0.05,0.2,11
106380,-17.925,10,11,150,45,0,10.0,0.05,0.2,11
106410,-24.875,10,11,150,45,0,10.0,0.05,0.2,11
106440,-17.075,10,11,150,45,0,10.0,0.05,0.2,11
106470,-6.9,10,11,150,45,0,10.0,0.05,0.2,11
106500,-33.375,10,11,150,45,0,10.0,0.05,0.2,11
106530,-34.05,10,11,150,45,0,10.0,0.05,0.2,11
106560,-33.35,10,11,150,45,0,10.0,0.05,0.2,11
106590,-12.475,10,11,150,45,0,10.0,0.05,0.2,11
106620,-24.775,10,11,150,45,0,10.0,0.05,0.2,11
106650,-14.325,10,11,150,45,0,10.0,0.05,0.2,11
106680,-13.725,10,11,150,45,0,10.0,0.05,0.2,11
106710,-26.55,10,11,150,45,0,10.0,0.05,0.2,11
106740,-17.4,10,11,150,45,0,10.0,0.05,0.2,11
106770,-12.875,10,11,150,45,0,10.0,0.05,0.2,11
106800,-16.4,10,11,150,45,0,10.0,0.05,0.2,11
106830,-43.525,10,11,150,45,0,10.0,0.05,0.2,11
106860,-23.825,10,11,150,45,0,10.0,0.05,0.2,11
106890,-36.025,7,11,150,45,0,10.0,0.05,0.2,12
106920,-19.625,8,11,150,45,0,10.0,0.05,0.2,12
106950,-23.1,8,11,150,45,0,10.0,0.05,0.2,12
106980,-16.525,8,11,150,45,0,10.0,0.05,0.2,12
107010,-21.825,8,11,150,45,0,10.0,0.05,0.2,12
107040,-28.45,10,11,150,45,0,10.0,0.05,0.2,12
107070,-24.975,10,11,150,45,0,10.0,0.05,0.2,12
107100,-25.025,10,11,150,45,0,10.0,0.05,0.2,12
107130,-36.0,10,11,150,45,0,10.0,0.05,0.2,12
107160,-12.125,10,11,150,45,0,10.0,0.05,0.2,12
107190,-17.3,10,11,150,45,0,10.0,0.05,0.2,12
107220,-6.925,11,11,150,45,0,10.0,0.05,0.2,12
107250,-19.65,11,11,150,45,0,10.0,0.05,0.2,12
107280,-14.85,2,11,150,45,0,10.0,0.05,0.2,13
107310,-14.525,5,11,150,45,0,10.0,0.05,0.2,13
107340,-28.675,5,11,150,45,0,10.0,0.05,0.2,13
107370,-20.025,8,11,150,45,0,10.0,0.05,0.2,13
107400,-27.8,9,11,150,45,0,10.0,0.05,0.2,13
107430,-27.8,9,11,150,45,0,10.0,0.05,0.2,13
107460,-12.4,10,11,150,45,0,10.0,0.05,0.2,13
107490,-17.625,10,11,150,45,0,10.0,0.05,0.2,13
107520,-21.525,11,11,150,45,0,10.0,0.05,0.2,13
107550,-9.025,12,11,150,45,0,10.0,0.05,0.2,13
107580,-6.475,12,11,150,45,0,10.0,0.05,0.2,13
107610,-11.025,12,11,150,45,0,10.0,0.05,0.2,13
107640,-24.15,5,11,150,45,0,10.0,0.05,0.2,14
107670,-14.05,6,11,150,45,0,10.0,0.05,0.2,14
107700,-43.2,6,11,150,45,0,10.0,0.05,0.2,14
107730,-27.575,6,11,150,45,0,10.0,0.05,0.2,14
107760,-27.4,9,11,150,45,0,10.0,0.05,0.2,14
107790,-25.525,9,11,150,45,0,10.0,0.05,0.2,14
107820,-6.9,9,11,150,45,0,10.0,0.05,0.2,14
107850,-30.125,11,11,150,45,0,10.0,0.05,0.2,14
107880,-24.6,11,11,150,45,0,10.0,0.05,0.2,14
107910,-13.175,11,11,150,45,0,10.0,0.05,0.2,14
107940,-53.975,11,11,150,45,0,10.0,0.05,0.2,14
107970,-18.125,11,11,150,45,0,10.0,0.05,0.2,14
108000,-14.35,11,11,150,45,0,10.0,0.05,0.2,14
108030,-24.9,11,11,150,45,0,10.0,0.05,0.2,14
108060,-47.75,11,11,150,45,0,10.0,0.05,0.2,14
108090,-10.625,11,11,150,45,0,10.0,0.05,0.2,14
108120,-28.425,11,11,150,45,0,10.0,0.05,0.2,14
108150,-46.175,12,11,150,45,0,10.0,0.05,0.2,14
108180,-33.65,12,11,150,45,0,10.0,0.05,0.2,14
108210,-20.45,12,11,150,45,0,10.0,0.05,0.2,14
108240,-23.525,13,11,150,45,0,10.0,0.05,0.2,14
108270,-10.35,13,11,150,45,0,10.0,0.05,0.2,14
108300,-17.1,4,11,150,45,0,10.0,0.05,0.2,15
108330,-11.55,11,11,150,45,0,10.0,0.05,0.2,15
108360,-20.6,11,11,150,45,0,10.0,0.05,0.2,15
108390,-6.725,11,11,150,45,0,10.0,0.05,0.2,15
108420,-14.125,11,11,150,45,0,10.0,0.05,0.2,15
108450,-14.15,12,11,150,45,0,10.0,0.05,0.2,15
108480,-1.7,12,11,150,45,0,10.0,0.05,0.2,15
108510,-4.95,12,11,150,45,0,10.0,0.05,0.2,15
108540,-16.05,12,11,150,45,0,10.0,0.05,0.2,15
108570,1.0,12,11,150,45,0,10.0,0.05,0.2,15
108600,-18.15,5,11,150,45,0,10.0,0.05,0.2,16
108630,-28.775,8,11,150,45,0,10.0,0.05,0.2,16
108660,-30.625,8,11,150,45,0,10.0,0.05,0.2,16
108690,-17.775,8,11,150,45,0,10.0,0.05,0.2,16
108720,-37.575,8,11,150,45,0,10.0,0.05,0.2,16
108750,-41.625,8,11,150,45,0,10.0,0.05,0.2,16
108780,-13.5,8,11,150,45,0,10.0,0.05,0.2,16
108810,-18.825,9,11,150,45,0,10.0,0.05,0.2,16
108840,-15.8,9,11,150,45,0,10.0,0.05,0.2,16
108870,-28.2,9,11,150,45,0,10.0,0.05,0.2,16
108900,-22.375,9,11,150,45,0,10.0,0.05,0.2,16
108930,-46.725,9,11,150,45,0,10.0,0.05,0.2,16
108960,-33.9,10,11,150,45,0,10.0,0.05,0.2,16
108990,-21.625,10,11,150,45,0,10.0,0.05,0.2,16
109020,-29.175,10,11,150,45,0,10.0,0.05,0.2,16
109050,-9.7,10,11,150,45,0,10.0,0.05,0.2,16
109080,-2.3,10,11,150,45,0,10.0,0.05,0.2,16
109110,-20.525,10,11,150,45,0,10.0,0.05,0.2,16
109140,-18.55,10,11,150,45,0,10.0,0.05,0.2,16
109170,-12.375,10,11,150,45,0,10.0,0.05,0.2,16
109200,-13.275,10,11,150,45,0,10.0,0.05,0.2,16
109230,-21.325,10,11,150,45,0,10.0,0.05,0.2,16
109260,-25.525,10,11,150,45,0,10.0,0.05,0.2,16
109290,-21.225,10,11,150,45,0,10.0,0.05,0.2,16
109320,-19.25,10,11,150,45,0,10.0,0.05,0.2,16
109350,-25.4,10,11,150,45,0,10.0,0.05,0.2,16
109380,-23.75,10,11,150,45,0,10.0,0.05,0.2,16
109410,-23.3,10,11,150,45,0,10.0,0.05,0.2,16
109440,-34.375,10,11,150,45,0,10.0,0.05,0.2,16
109470,1.975,10,11,150,45,0,10.0,0.05,0.2,16
109500,-23.45,10,11,150,45,0,10.0,0.05,0.2,16
109530,-15.3,10,11,150,45,0,10.0,0.05,0.2,16
109560,-10.05,10,11,150,45,0,10.0,0.05,0.2,16
109590,-21.875,10,11,150,45,0,10.0,0.05,0.2,16
109620,-14.1,10,11,150,45,0,10.0,0.05,0.2,16
109650,-42.975,12,11,150,45,0,10.0,0.05,0.2,16
109680,-9.925,12,11,150,45,0,10.0,0.05,0.2,16
109710,-31.65,12,11,150,45,0,10.0,0.05,0.2,16
109740,-22.775,12,11,150,45,0,10.0,0.05,0.2,16
109770,-12.125,12,11,150,45,0,10.0,0.05,0.2,16
109800,-16.7,12,11,150,45,0,10.0,0.05,0.2,16
109830,-23.4,12,11,150,45,0,10.0,0.05,0.2,16
109860,-30.275,12,11,150,45,0,10.0,0.05,0.2,16
109890,-8.6,12,11,150,45,0,10.0,0.05,0.2,16
109920,-14.15,12,11,150,45,0,10.0,0.05,0.2,16
109950,-28.475,12,11,150,45,0,10.0,0.05,0.2,16
109980,-13.925,12,11,150,45,0,10.0,0.05,0.2,16
110010,-17.575,12,11,150,45,0,10.0,0.05,0.2,16
110040,-9.2,12,11,150,45,0,10.0,0.05,0.2,16
110070,-29.65,12,11,150,45,0,10.0,0.05,0.2,16
110100,-13.825,12,11,150,45,0,10.0,0.05,0.2,16
110130,-27.45,12,11,150,45,0,10.0,0.05,0.2,16
110160,-14.775,12,11,150,45,0,10.0,0.05,0.2,16
110190,-16.75,12,11,150,45,0,10.0,0.05,0.2,16
110220,-35.75,12,11,150,45,0,10.0,0.05,0.2,16
110250,-13.975,12,11,150,45,0,10.0,0.05,0.2,16
110280,-8.875,12,11,150,45,0,10.0,0.05,0.2,16
110310,-20.575,12,11,150,45,0,10.0,0.05,0.2,16
110340,-25.1,12,11,150,45,0,10.0,0.05,0.2,16
110370,-29.125,12,11,150,45,0,10.0,0.05,0.2,16
110400,-16.25,12,11,150,45,0,10.0,0.05,0.2,16
110430,-17.275,12,11,150,45,0,10.0,0.05,0.2,16
110460,-13.2,13,11,150,45,0,10.0,0.05,0.2,16
110490,-20.625,13,11,150,45,0,10.0,0.05,0.2,16
110520,-5.775,13,11,150,45,0,10.0,0.05,0.2,16
110550,-17.3,13,11,150,45,0,10.0,0.05,0.2,16
110580,-11.325,13,11,150,45,0,10.0,0.05,0.2,16
110610,-31.525,13,11,150,45,0,10.0,0.05,0.2,16
110640,-27.975,13,11,150,45,0,10.0,0.05,0.2,16
110670,-32.8,13,11,150,45,0,10.0,0.05,0.2,16
110700,-20.5,13,11,150,45,0,10.0,0.05,0.2,16
110730,-29.575,13,11,150,45,0,10.0,0.05,0.2,16
110760,-12.95,13,11,150,45,0,10.0,0.05,0.2,16
110790,-17.075,13,11,150,45,0,10.0,0.05,0.2,16
110820,-16.175,13,11,150,45,0,10.0,0.05,0.2,16
110850,-36.6,13,11,150,45,0,10.0,0.05,0.2,16
110880,-19.775,13,11,150,45,0,10.0,0.05,0.2,16
110910,-18.55,13,11,150,45,0,10.0,0.05,0.2,16
110940,-27.95,13,11,150,45,0,10.0,0.05,0.2,16
110970,-14.05,13,11,150,45,0,10.0,0.05,0.2,16
111000,-28.275,13,11,150,45,0,10.0,0.05,0.2,16
111030,-33.3,13,11,150,45,0,10.0,0.05,0.2,16
111060,-46.225,13,11,150,45,0,10.0,0.05,0.2,16
111090,-30.775,13,11,150,45,0,10.0,0.05,0.2,16
111120,-33.075,13,11,150,45,0,10.0,0.05,0.2,16
111150,-12.675,13,11,150,45,0,10.0,0.05,0.2,16
111180,-25.85,13,11,150,45,0,10.0,0.05,0.2,16
111210,-13.3,13,11,150,45,0,10.0,0.05,0.2,16
111240,-13.375,13,11,150,45,0,10.0,0.05,0.2,16
111270,-17.6,13,11,150,45,0,10.0,0.05,0.2,16
111300,-33.775,13,11,150,45,0,10.0,0.05,0.2,16
111330,-19.275,13,11,150,45,0,10.0,0.05,0.2,16
111360,-23.675,13,11,150,45,0,10.0,0.05,0.2,16
111390,-21.525,13,11,150,45,0,10.0,0.05,0.2,16
111420,-32.525,13,11,150,45,0,10.0,0.05,0.2,16
111450,-23.25,13,11,150,45,0,10.0,0.05,0.2,16
111480,-12.2,13,11,150,45,0,10.0,0.05,0.2,16
111510,-11.625,13,11,150,45,0,10.0,0.05,0.2,16
111540,-14.075,13,11,150,45,0,10.0,0.05,0.2,16
111570,-19.15,13,11,150,45,0,10.0,0.05,0.2,16
111600,-40.325,13,11,150,45,0,10.0,0.05,0.2,16
111630,-20.15,13,11,150,45,0,10.0,0.05,0.2,16
111660,-20.25,13,11,150,45,0,10.0,0.05,0.2,16
111690,-41.525,13,11,150,45,0,10.0,0.05,0.2,16
111720,-22.75,13,11,150,45,0,10.0,0.05,0.2,16
111750,-24.975,13,11,150,45,0,10.0,0.05,0.2,16
111780,-23.275,13,11,150,45,0,10.0,0.05,0.2,16
111810,-35.425,6,11,150,45,0,10.0,0.05,0.2,17
111840,-4.8,9,11,150,45,0,10.0,0.05,0.2,17
111870,-37.1,9,11,150,45,0,10.0,0.05,0.2,17
111900,-49.275,9,11,150,45,0,10.0,0.05,0.2,17
111930,-21.75,12,11,150,45,0,10.0,0.05,0.2,17
111960,-29.875,13,11,150,45,0,10.0,0.05,0.2,17
111990,-2.775,14,11,150,45,0,10.0,0.05,0.2,17
112020,-35.525,14,11,150,45,0,10.0,0.05,0.2,17
112050,-17.8,14,11,150,45,0,10.0,0.05,0.2,17
112080,-25.375,4,11,150,45,0,10.0,0.05,0.2,18
112110,-35.85,6,11,150,45,0,10.0,0.05,0.2,18
112140,-13.4,7,11,150,45,0,10.0,0.05,0.2,18
112170,-17.525,7,11,150,45,0,10.0,0.05,0.2,18
112200,-21.6,10,11,150,45,0,10.0,0.05,0.2,18
112230,-20.85,10,11,150,45,0,10.0,0.05,0.2,18
112260,-32.775,11,11,150,45,0,10.0,0.05,0.2,18
112290,-43.575,11,11,150,45,0,10.0,0.05,0.2,18
112320,-20.475,11,11,150,45,0,10.0,0.05,0.2,18
112350,-17.475,11,11,150,45,0,10.0,0.05,0.2,18
112380,-14.65,11,11,150,45,0,10.0,0.05,0.2,18
112410,-32.45,11,11,150,45,0,10.0,0.05,0.2,18
112440,-17.775,12,11,150,45,0,10.0,0.05,0.2,18
112470,-9.5,12,11,150,45,0,10.0,0.05,0.2,18
112500,-52.825,12,11,150,45,0,10.0,0.05,0.2,18
112530,-36.05,12,11,150,45,0,10.0,0.05,0.2,18
112560,-23.575,12,11,150,45,0,10.0,0.05,0.2,18
112590,-11.1,12,11,150,45,0,10.0,0.05,0.2,18
112620,-33.6,12,11,150,45,0,10.0,0.05,0.2,18
112650,-25.075,12,11,150,45,0,10.0,0.05,0.2,18
112680,-18.475,12,11,150,45,0,10.0,0.05,0.2,18
112710,-13.575,12,11,150,45,0,10.0,0.05,0.2,18
112740,-29.1,13,11,150,45,0,10.0,0.05,0.2,18
112770,-21.625,13,11,150,45,0,10.0,0.05,0.2,18
112800,-17.375,13,11,150,45,0,10.0,0.05,0.2,18
112830,-21.5,13,11,150,45,0,10.0,0.05,0.2,18
112860,-14.05,13,11,150,45,0,10.0,0.05,0.2,18
112890,-39.725,13,11,150,45,0,10.0,0.05,0.2,18
112920,-18.075,13,11,150,45,0,10.0,0.05,0.2,18
112950,-6.875,13,11,150,45,0,10.0,0.05,0.2,18
112980,-16.75,13,11,150,45,0,10.0,0.05,0.2,18
113010,-10.275,13,11,150,45,0,10.0,0.05,0.2,18
113040,-34.6,13,11,150,45,0,10.0,0.05,0.2,18
113070,-31.5,13,11,150,45,0,10.0,0.05,0.2,18
113100,-13.8,13,11,150,45,0,10.0,0.05,0.2,18
113130,-6.825,13,11,150,45,0,10.0,0.05,0.2,18
113160,-35.625,13,11,150,45,0,10.0,0.05,0.2,18
113190,-12.6,13,11,150,45,0,10.0,0.05,0.2,18
113220,-20.2,13,11,150,45,0,10.0,0.05,0.2,18
113250,-10.25,13,11,150,45,0,10.0,0.05,0.2,18
113280,-10.6,13,11,150,45,0,10.0,0.05,0.2,18
113310,-41.0,13,11,150,45,0,10.0,0.05,0.2,18
113340,-28.825,13,11,150,45,0,10.0,0.05,0.2,18
113370,-20.85,13,11,150,45,0,10.0,0.05,0.2,18
113400,-21.075,13,11,150,45,0,10.0,0.05,0.2,18
113430,-28.975,13,11,150,45,0,10.0,0.05,0.2,18
113460,-16.025,13,11,150,45,0,10.0,0.05,0.2,18
113490,-35.225,13,11,150,45,0,10.0,0.05,0.2,18
113520,-31.675,13,11,150,45,0,10.0,0.05,0.2,18
113550,-6.625,13,11,150,45,0,10.0,0.05,0.2,18
113580,-46.875,13,11,150,45,0,10.0,0.05,0.2,18
113610,-27.3,13,11,150,45,0,10.0,0.05,0.2,18
113640,-31.725,13,11,150,45,0,10.0,0.05,0.2,18
113670,-22.275,13,11,150,45,0,10.0,0.05,0.2,18
113700,-16.85,13,11,150,45,0,10.0,0.05,0.2,18
113730,-17.325,13,11,150,45,0,10.0,0.05,0.2,18
113760,-17.4,13,11,150,45,0,10.0,0.05,0.2,18
113790,-18.45,13,11,150,45,0,10.0,0.05,0.2,18
113820,-17.825,13,11,150,45,0,10.0,0.05,0.2,18
113850,-26.1,13,11,150,45,0,10.0,0.05,0.2,18
113880,-35.375,13,11,150,45,0,10.0,0.05,0.2,18
113910,-6.4,13,11,150,45,0,10.0,0.05,0.2,18
113940,-9.875,13,11,150,45,0,10.0,0.05,0.2,18
113970,-6.0,13,11,150,45,0,10.0,0.05,0.2,18
114000,-16.55,13,11,150,45,0,10.0,0.05,0.2,18
114030,-31.1,13,11,150,45,0,10.0,0.05,0.2,18
114060,-20.6,13,11,150,45,0,10.0,0.05,0.2,18
114090,-38.2,13,11,150,45,0,10.0,0.05,0.2,18
114120,-10.325,13,11,150,45,0,10.0,0.05,0.2,18
114150,-37.025,13,11,150,45,0,10.0,0.05,0.2,18
114180,-14.825,13,11,150,45,0,10.0,0.05,0.2,18
114210,-13.725,13,11,150,45,0,10.0,0.05,0.2,18
114240,-25.15,13,11,150,45,0,10.0,0.05,0.2,18
114270,-21.475,13,11,150,45,0,10.0,0.05,0.2,18
114300,-14.1,13,11,150,45,0,10.0,0.05,0.2,18
114330,-29.0,13,11,150,45,0,10.0,0.05,0.2,18
114360,-29.1,13,11,150,45,0,10.0,0.05,0.2,18
114390,-16.25,13,11,150,45,0,10.0,0.05,0.2,18
114420,-40.175,13,11,150,45,0,10.0,0.05,0.2,18
114450,-18.975,13,11,150,45,0,10.0,0.05,0.2,18
114480,-10.375,13,11,150,45,0,10.0,0.05,0.2,18
114510,-13.95,13,11,150,45,0,10.0,0.05,0.2,18
114540,-24.4,13,11,150,45,0,10.0,0.05,0.2,18
114570,-27.225,13,11,150,45,0,10.0,0.05,0.2,18
114600,-30.225,13,11,150,45,0,10.0,0.05,0.2,18
114630,-20.475,13,11,150,45,0,10.0,0.05,0.2,18
114660,-18.775,13,11,150,45,0,10.0,0.05,0.2,18
114690,-26.975,13,11,150,45,0,10.0,0.05,0.2,18
114720,-36.475,13,11,150,45,0,10.0,0.05,0.2,18
114750,-19.975,13,11,150,45,0,10.0,0.05,0.2,18
114780,-32.5,13,11,150,45,0,10.0,0.05,0.2,18
114810,-32.225,13,11,150,45,0,10.0,0.05,0.2,18
114840,-25.525,13,11,150,45,0,10.0,0.05,0.2,18
114870,-35.2,13,11,150,45,0,10.0,0.05,0.2,18
114900,-36.5,13,11,150,45,0,10.0,0.05,0.2,18
114930,-30.775,13,11,150,45,0,10.0,0.05,0.2,18
114960,-33.175,13,11,150,45,0,10.0,0.05,0.2,18
114990,-9.3,13,11,150,45,0,10.0,0.05,0.2,18
115020,-31.075,13,11,150,45,0,10.0,0.05,0.2,18
115050,-27.6,13,11,150,45,0,10.0,0.05,0.2,18
115080,-21.325,13,11,150,45,0,10.0,0.05,0.2,18
115110,-10.225,13,11,150,45,0,10.0,0.05,0.2,18
115140,-16.225,13,11,150,45,0,10.0,0.05,0.2,18
115170,-21.55,13,11,150,45,0,10.0,0.05,0.2,18
115200,-18.125,13,11,150,45,0,10.0,0.05,0.2,18
115230,-30.775,13,11,150,45,0,10.0,0.05,0.2,18
115260,-17.25,13,11,150,45,0,10.0,0.05,0.2,18
115290,-18.05,13,11,150,45,0,10.0,0.05,0.2,18
115320,-20.6,14,11,150,45,0,10.0,0.05,0.2,18
115350,-31.525,14,11,150,45,0,10.0,0.05,0.2,18
115380,-40.35,14,11,150,45,0,10.0,0.05,0.2,18
115410,-20.925,14,11,150,45,0,10.0,0.05,0.2,18
115440,-35.85,14,11,150,45,0,10.0,0.05,0.2,18
115470,-42.25,14,11,150,45,0,10.0,0.05,0.2,18
115500,-10.05,14,11,150,45,0,10.0,0.05,0.2,18
115530,-19.975,14,11,150,45,0,10.0,0.05,0.2,18
115560,-15.725,14,11,150,45,0,10.0,0.05,0.2,18
115590,-17.475,14,11,150,45,0,10.0,0.05,0.2,18
115620,-39.1,14,11,150,45,0,10.0,0.05,0.2,18
115650,-21.05,14,11,150,45,0,10.0,0.05,0.2,18
115680,-7.45,0,11,150,45,0,10.0,0.05,0.2,19
115710,-29.1,2,11,150,45,0,10.0,0.05,0.2,19
115740,-36.475,3,11,150,45,0,10.0,0.05,0.2,19
115770,-20.625,3,11,150,45,0,10.0,0.05,0.2,19
115800,-6.8,3,11,150,45,0,10.0,0.05,0.2,19
115830,-50.8,3,11,150,45,0,10.0,0.05,0.2,19
115860,-7.25,3,11,150,45,0,10.0,0.05,0.2,19
115890,-10.475,3,11,150,45,0,10.0,0.05,0.2,19
115920,-13.075,4,11,150,45,0,10.0,0.05,0.2,19
115950,-17.35,4,11,150,45,0,10.0,0.05,0.2,19
115980,-22.875,6,11,150,45,0,10.0,0.05,0.2,19
116010,-30.9,8,11,150,45,0,10.0,0.05,0.2,19
116040,-10.825,8,11,150,45,0,10.0,0.05,0.2,19
116070,-40.125,8,11,150,45,0,10.0,0.05,0.2,19
116100,-16.325,10,11,150,45,0,10.0,0.05,0.2,19
116130,-21.275,10,11,150,45,0,10.0,0.05,0.2,19
116160,-36.725,10,11,150,45,0,10.0,0.05,0.2,19
116190,-17.775,10,11,150,45,0,10.0,0.05,0.2,19
116220,-40.15,10,11,150,45,0,10.0,0.05,0.2,19
116250,-30.2,10,11,150,45,0,10.0,0.05,0.2,19
116280,-13.4,10,11,150,45,0,10.0,0.05,0.2,19
116310,-33.725,10,11,150,45,0,10.0,0.05,0.2,19
116340,-28.375,10,11,150,45,0,10.0,0.05,0.2,19
116370,-16.775,10,11,150,45,0,10.0,0.05,0.2,19
116400,-16.75,10,11,150,45,0,10.0,0.05,0.2,19
116430,-39.2,10,11,150,45,0,10.0,0.05,0.2,19
116460,-24.35,10,11,150,45,0,10.0,0.05,0.2,19
116490,-6.6,10,11,150,45,0,10.0,0.05,0.2,19
116520,-43.55,10,11,150,45,0,10.0,0.05,0.2,19
116550,-15.225,11,11,150,45,0,10.0,0.05,0.2,19
116580,-6.4,11,11,150,45,0,10.0,0.05,0.2,19
116610,-8.575,11,11,150,45,0,10.0,0.05,0.2,19
116640,-24.75,11,11,150,45,0,10.0,0.05,0.2,19
116670,-11.8,11,11,150,45,0,10.0,0.05,0.2,19
116700,-19.6,11,11,150,45,0,10.0,0.05,0.2,19
116730,-11.925,14,11,150,45,0,10.0,0.05,0.2,19
116760,-22.975,14,11,150,45,0,10.0,0.05,0.2,19
116790,0.8,16,11,150,45,0,10.0,0.05,0.2,19
116820,-9.275,16,11,150,45,0,10.0,0.05,0.2,19
116850,-50.525,16,11,150,45,0,10.0,0.05,0.2,19
116880,-20.725,17,11,150,45,0,10.0,0.05,0.2,19
116910,-17.225,17,11,150,45,0,10.0,0.05,0.2,19
116940,-23.85,17,11,150,45,0,10.0,0.05,0.2,19
116970,-16.95,17,11,150,45,0,10.0,0.05,0.2,19
117000,-42.875,17,11,150,45,0,10.0,0.05,0.2,19
117030,-8.9,17,11,150,45,0,10.0,0.05,0.2,19
117060,-6.55,17,11,150,45,0,10.0,0.05,0.2,19
117090,-11.25,17,11,150,45,0,10.0,0.05,0.2,19
117120,-24.875,17,11,150,45,0,10.0,0.05,0.2,19
117150,-29.5,17,11,150,45,0,10.0,0.05,0.2,19
117180,-13.4,17,11,150,45,0,10.0,0.05,0.2,19
117210,-25.625,17,11,150,45,0,10.0,0.05,0.2,19
117240,-17.35,17,11,150,45,0,10.0,0.05,0.2,19
117270,-22.5,17,11,150,45,0,10.0,0.05,0.2,19
117300,-13.075,17,11,150,45,0,10.0,0.05,0.2,19
117330,-39.125,17,11,150,45,0,10.0,0.05,0.2,19
117360,-15.3,17,11,150,45,0,10.0,0.05,0.2,19
117390,-36.375,17,11,150,45,0,10.0,0.05,0.2,19
117420,-42.7,17,11,150,45,0,10.0,0.05,0.2,19
117450,-2.775,17,11,150,45,0,10.0,0.05,0.2,19
117480,-12.975,17,11,150,45,0,10.0,0.05,0.2,19
117510,-19.525,17,11,150,45,0,10.0,0.05,0.2,19
117540,-13.85,17,11,150,45,0,10.0,0.05,0.2,19
117570,-11.45,17,11,150,45,0,10.0,0.05,0.2,19
117600,-10.275,17,11,150,45,0,10.0,0.05,0.2,19
117630,-44.625,17,11,150,45,0,10.0,0.05,0.2,19
117660,-55.925,17,11,150,45,0,10.0,0.05,0.2,19
117690,-37.625,17,11,150,45,0,10.0,0.05,0.2,19
117720,-28.675,17,11,150,45,0,10.0,0.05,0.2,19
117750,-31.9,17,11,150,45,0,10.0,0.05,0.2,19
117780,-17.4,14,11,150,45,0,10.0,0.05,0.2,20
117810,-9.925,15,11,150,45,0,10.0,0.05,0.2,20
117840,-10.225,15,11,150,45,0,10.0,0.05,0.2,20
117870,-17.575,15,11,150,45,0,10.0,0.05,0.2,20
117900,-24.975,15,11,150,45,0,10.0,0.05,0.2,20
117930,-28.5,15,11,150,45,0,10.0,0.05,0.2,20
117960,-22.425,15,11,150,45,0,10.0,0.05,0.2,20
117990,-17.075,15,11,150,45,0,10.0,0.05,0.2,20
118020,-9.825,15,11,150,45,0,10.0,0.05,0.2,20
118050,-31.625,15,11,150,45,0,10.0,0.05,0.2,20
118080,-22.05,15,11,150,45,0,10.0,0.05,0.2,20
118110,-35.675,15,11,150,45,0,10.0,0.05,0.2,20
118140,-20.25,15,11,150,45,0,10.0,0.05,0.2,20
118170,-19.25,15,11,150,45,0,10.0,0.05,0.2,20
118200,-32.475,15,11,150,45,0,10.0,0.05,0.2,20
118230,-9.9,15,11,150,45,0,10.0,0.05,0.2,20
118260,-9.575,15,11,150,45,0,10.0,0.05,0.2,20
